,user_ID,gender,age,prefecture_ID,region_ID,east/west_ID,currently_prefecture_ID,currently _regional_ID,currently_east/west_ID,name,style,major_group,minor_group,the_heaviness/oiliness_in_taste,normalized price,how_frequently_the_SUSHI_is_sold_in_sushi_shop,score
6866,3307,0,3,13,3,0,13,3,0,kappa_maki,0,1,11,3.73054755043228,1.02,0.4,4
6867,3307,0,3,13,3,0,13,3,0,iwashi,1,0,0,2.11328125,1.34090909090909,0.32,0
6868,3307,0,3,13,3,0,13,3,0,komochi_konbu,1,0,7,2.2442528735632203,2.1666666666666696,0.2,0
6869,3307,0,3,13,3,0,13,3,0,hamaguri,1,0,4,2.2930232558139503,2.0,0.12,4
6870,4233,0,2,24,5,0,24,5,0,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,3
6871,4233,0,2,24,5,0,24,5,0,ika,1,0,5,2.68840082361016,1.51515151515152,0.92,4
6872,4233,0,2,24,5,0,24,5,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,3
6873,4233,0,2,24,5,0,24,5,0,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,2
6874,4233,0,2,24,5,0,24,5,0,kazunoko,1,0,7,2.68181818181818,2.37676767676768,0.6,3
6875,4233,0,2,24,5,0,24,5,0,torigai,1,0,4,2.53507728894174,2.125,0.48,3
6876,4233,0,2,24,5,0,24,5,0,iwashi,1,0,0,2.11328125,1.34090909090909,0.32,2
6877,4233,0,2,24,5,0,24,5,0,botanebi,1,0,6,1.9871794871794901,3.0474747474747503,0.24,4
6878,4233,0,2,24,5,0,24,5,0,tarabagani,1,0,6,2.68032786885246,3.41515151515152,0.2,3
6879,4233,0,2,24,5,0,24,5,0,nasu,1,1,11,3.18224299065421,1.16666666666667,0.12,2
6880,1400,1,2,29,6,1,29,6,1,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
6881,1400,1,2,29,6,1,29,6,1,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6882,1400,1,2,29,6,1,29,6,1,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,0
6883,1400,1,2,29,6,1,29,6,1,awabi,1,0,4,2.52697841726619,3.6464015151515095,0.64,4
6884,1400,1,2,29,6,1,29,6,1,kani,1,0,6,2.82373271889401,2.03787878787879,0.52,0
6885,1400,1,2,29,6,1,29,6,1,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,0
6886,1400,1,2,29,6,1,29,6,1,tekka_maki,0,0,1,2.24713375796178,1.5798368298368302,0.44,3
6887,1400,1,2,29,6,1,29,6,1,shimaaji,1,0,0,2.22857142857143,2.68831168831169,0.28,0
6888,1400,1,2,29,6,1,29,6,1,sanma,1,0,0,1.8051948051948101,1.5111111111111102,0.12,0
6889,1400,1,2,29,6,1,29,6,1,ana_kyu_maki,0,0,3,2.22463768115942,1.5833333333333302,0.08,1
6890,1949,1,1,18,5,0,18,5,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
6891,1949,1,1,18,5,0,18,5,0,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,1
6892,1949,1,1,18,5,0,18,5,0,amaebi,1,0,6,1.91398713826367,1.92497341839447,0.76,4
6893,1949,1,1,18,5,0,18,5,0,hamachi,1,0,0,1.25849731663685,1.6730587121212102,0.64,3
6894,1949,1,1,18,5,0,18,5,0,chu_toro,1,0,1,0.795193312434692,3.16756854256854,0.56,1
6895,1949,1,1,18,5,0,18,5,0,kanpachi,1,0,0,1.58322580645161,2.4614325068870486,0.44,2
6896,1949,1,1,18,5,0,18,5,0,geso,1,0,5,2.33189655172414,1.0181818181818199,0.4,4
6897,1949,1,1,18,5,0,18,5,0,takuwan_maki,0,1,11,3.33025404157044,1.03333333333333,0.24,4
6898,1949,1,1,18,5,0,18,5,0,sasami,1,1,10,2.8,1.0,0.04,4
6899,1949,1,1,18,5,0,18,5,0,namako,1,0,8,1.9367088607594904,1.5,0.04,0
6900,1655,0,2,22,2,0,22,2,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
6901,1655,0,2,22,2,0,22,2,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,3
6902,1655,0,2,22,2,0,22,2,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,4
6903,1655,0,2,22,2,0,22,2,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,4
6904,1655,0,2,22,2,0,22,2,0,aji,1,0,0,2.32380952380952,2.08131313131313,0.56,4
6905,1655,0,2,22,2,0,22,2,0,tekka_maki,0,0,1,2.24713375796178,1.5798368298368302,0.44,4
6906,1655,0,2,22,2,0,22,2,0,hokkigai,1,0,4,2.56966490299824,2.29356060606061,0.32,3
6907,1655,0,2,22,2,0,22,2,0,tarabagani,1,0,6,2.68032786885246,3.41515151515152,0.2,4
6908,1655,0,2,22,2,0,22,2,0,komochi_konbu,1,0,7,2.2442528735632203,2.1666666666666696,0.2,3
6909,1655,0,2,22,2,0,22,2,0,kurumaebi,1,0,6,2.4248366013071903,3.2,0.08,3
6910,9188,1,1,14,3,0,14,3,0,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,4
6911,9188,1,1,14,3,0,14,3,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,3
6912,9188,1,1,14,3,0,14,3,0,shako,1,0,6,2.57185039370079,1.8565656565656599,0.6,3
6913,9188,1,1,14,3,0,14,3,0,saba,1,0,0,1.9163223140495904,1.48290043290043,0.56,1
6914,9188,1,1,14,3,0,14,3,0,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,4
6915,9188,1,1,14,3,0,14,3,0,torigai,1,0,4,2.53507728894174,2.125,0.48,4
6916,9188,1,1,14,3,0,14,3,0,mirugai,1,0,4,2.39055793991416,2.4791666666666696,0.4,2
6917,9188,1,1,14,3,0,14,3,0,hokkigai,1,0,4,2.56966490299824,2.29356060606061,0.32,3
6918,9188,1,1,14,3,0,14,3,0,mentaiko,1,0,7,1.8125,1.49636363636364,0.2,1
6919,9188,1,1,14,3,0,14,3,0,ume_maki,0,1,11,3.29787234042553,1.0,0.08,1
6920,10123,1,2,39,9,1,39,9,1,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
6921,10123,1,2,39,9,1,39,9,1,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,1
6922,10123,1,2,39,9,1,39,9,1,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6923,10123,1,2,39,9,1,39,9,1,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,3
6924,10123,1,2,39,9,1,39,9,1,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,3
6925,10123,1,2,39,9,1,39,9,1,shimaaji,1,0,0,2.22857142857143,2.68831168831169,0.28,3
6926,10123,1,2,39,9,1,39,9,1,sayori,1,0,0,2.80132450331126,1.81944444444444,0.24,4
6927,10123,1,2,39,9,1,39,9,1,nattou,1,1,11,1.53424657534247,1.29166666666667,0.12,2
6928,10123,1,2,39,9,1,39,9,1,himo,1,0,4,2.2595419847328198,1.0,0.08,2
6929,10123,1,2,39,9,1,39,9,1,mekabu,1,1,11,3.05128205128205,1.0,0.04,3
6930,8039,1,2,13,3,0,11,3,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
6931,8039,1,2,13,3,0,11,3,0,ika,1,0,5,2.68840082361016,1.51515151515152,0.92,3
6932,8039,1,2,13,3,0,11,3,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,4
6933,8039,1,2,13,3,0,11,3,0,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6934,8039,1,2,13,3,0,11,3,0,torigai,1,0,4,2.53507728894174,2.125,0.48,0
6935,8039,1,2,13,3,0,11,3,0,geso,1,0,5,2.33189655172414,1.0181818181818199,0.4,3
6936,8039,1,2,13,3,0,11,3,0,takuwan_maki,0,1,11,3.33025404157044,1.03333333333333,0.24,3
6937,8039,1,2,13,3,0,11,3,0,aoyagi,1,0,4,2.49825783972125,1.7,0.16,0
6938,8039,1,2,13,3,0,11,3,0,toro_samon,1,0,1,0.6914893617021279,2.62310606060606,0.16,3
6939,8039,1,2,13,3,0,11,3,0,zuke,1,0,1,1.48611111111111,2.125,0.08,3
6940,8917,1,1,26,6,1,26,6,1,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,1
6941,8917,1,1,26,6,1,26,6,1,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6942,8917,1,1,26,6,1,26,6,1,awabi,1,0,4,2.52697841726619,3.6464015151515095,0.64,2
6943,8917,1,1,26,6,1,26,6,1,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,2
6944,8917,1,1,26,6,1,26,6,1,torigai,1,0,4,2.53507728894174,2.125,0.48,0
6945,8917,1,1,26,6,1,26,6,1,katsuo,1,0,1,1.9079159935379602,1.4648148148148101,0.36,1
6946,8917,1,1,26,6,1,26,6,1,takuwan_maki,0,1,11,3.33025404157044,1.03333333333333,0.24,3
6947,8917,1,1,26,6,1,26,6,1,aoyagi,1,0,4,2.49825783972125,1.7,0.16,0
6948,8917,1,1,26,6,1,26,6,1,hamo,1,0,2,2.5678391959798996,1.5,0.12,2
6949,8917,1,1,26,6,1,26,6,1,okura,1,1,11,2.3741935483871,1.0,0.08,0
6950,8733,1,2,13,3,0,13,3,0,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,4
6951,8733,1,2,13,3,0,13,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,3
6952,8733,1,2,13,3,0,13,3,0,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,4
6953,8733,1,2,13,3,0,13,3,0,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,1
6954,8733,1,2,13,3,0,13,3,0,chu_toro,1,0,1,0.795193312434692,3.16756854256854,0.56,4
6955,8733,1,2,13,3,0,13,3,0,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,4
6956,8733,1,2,13,3,0,13,3,0,katsuo,1,0,1,1.9079159935379602,1.4648148148148101,0.36,3
6957,8733,1,2,13,3,0,13,3,0,engawa,1,0,2,2.202,2.00865800865801,0.28,2
6958,8733,1,2,13,3,0,13,3,0,aoyagi,1,0,4,2.49825783972125,1.7,0.16,0
6959,8733,1,2,13,3,0,13,3,0,toro_samon,1,0,1,0.6914893617021279,2.62310606060606,0.16,4
6960,1826,1,3,17,4,0,17,4,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,3
6961,1826,1,3,17,4,0,17,4,0,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,1
6962,1826,1,3,17,4,0,17,4,0,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,4
6963,1826,1,3,17,4,0,17,4,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,3
6964,1826,1,3,17,4,0,17,4,0,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6965,1826,1,3,17,4,0,17,4,0,awabi,1,0,4,2.52697841726619,3.6464015151515095,0.64,2
6966,1826,1,3,17,4,0,17,4,0,chu_toro,1,0,1,0.795193312434692,3.16756854256854,0.56,4
6967,1826,1,3,17,4,0,17,4,0,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,2
6968,1826,1,3,17,4,0,17,4,0,negi_toro,1,0,1,1.25563909774436,2.4729437229437203,0.28,1
6969,1826,1,3,17,4,0,17,4,0,tobiko,1,0,7,2.24697336561743,1.4003787878787899,0.24,2
6970,8732,1,2,13,3,0,13,3,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
6971,8732,1,2,13,3,0,13,3,0,ika,1,0,5,2.68840082361016,1.51515151515152,0.92,2
6972,8732,1,2,13,3,0,13,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,2
6973,8732,1,2,13,3,0,13,3,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,2
6974,8732,1,2,13,3,0,13,3,0,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,4
6975,8732,1,2,13,3,0,13,3,0,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
6976,8732,1,2,13,3,0,13,3,0,amaebi,1,0,6,1.91398713826367,1.92497341839447,0.76,4
6977,8732,1,2,13,3,0,13,3,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,4
6978,8732,1,2,13,3,0,13,3,0,saba,1,0,0,1.9163223140495904,1.48290043290043,0.56,3
6979,8732,1,2,13,3,0,13,3,0,inari,1,1,11,1.5838323353293402,1.0,0.2,2
6980,9210,1,0,25,6,1,25,6,1,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,0
6981,9210,1,0,25,6,1,25,6,1,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,4
6982,9210,1,0,25,6,1,25,6,1,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,1
6983,9210,1,0,25,6,1,25,6,1,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,4
6984,9210,1,0,25,6,1,25,6,1,shako,1,0,6,2.57185039370079,1.8565656565656599,0.6,2
6985,9210,1,0,25,6,1,25,6,1,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,2
6986,9210,1,0,25,6,1,25,6,1,kani,1,0,6,2.82373271889401,2.03787878787879,0.52,4
6987,9210,1,0,25,6,1,25,6,1,unagi,1,0,3,0.5442739079102721,2.23724747474747,0.48,3
6988,9210,1,0,25,6,1,25,6,1,kanimiso,1,0,8,0.910091743119266,1.8333333333333304,0.32,1
6989,9210,1,0,25,6,1,25,6,1,fugu,1,0,2,3.1290322580645196,2.3333333333333304,0.08,2
6990,4095,0,2,23,6,1,25,6,1,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,4
6991,4095,0,2,23,6,1,25,6,1,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,4
6992,4095,0,2,23,6,1,25,6,1,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,4
6993,4095,0,2,23,6,1,25,6,1,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,4
6994,4095,0,2,23,6,1,25,6,1,hamachi,1,0,0,1.25849731663685,1.6730587121212102,0.64,4
6995,4095,0,2,23,6,1,25,6,1,awabi,1,0,4,2.52697841726619,3.6464015151515095,0.64,4
6996,4095,0,2,23,6,1,25,6,1,kazunoko,1,0,7,2.68181818181818,2.37676767676768,0.6,4
6997,4095,0,2,23,6,1,25,6,1,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,4
6998,4095,0,2,23,6,1,25,6,1,unagi,1,0,3,0.5442739079102721,2.23724747474747,0.48,4
6999,4095,0,2,23,6,1,25,6,1,sazae,1,0,4,2.41038961038961,1.4466666666666699,0.2,4
7000,1566,1,1,46,10,1,46,10,1,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,2
7001,1566,1,1,46,10,1,46,10,1,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,2
7002,1566,1,1,46,10,1,46,10,1,aji,1,0,0,2.32380952380952,2.08131313131313,0.56,1
7003,1566,1,1,46,10,1,46,10,1,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,1
7004,1566,1,1,46,10,1,46,10,1,unagi,1,0,3,0.5442739079102721,2.23724747474747,0.48,1
7005,1566,1,1,46,10,1,46,10,1,geso,1,0,5,2.33189655172414,1.0181818181818199,0.4,2
7006,1566,1,1,46,10,1,46,10,1,engawa,1,0,2,2.202,2.00865800865801,0.28,0
7007,1566,1,1,46,10,1,46,10,1,sayori,1,0,0,2.80132450331126,1.81944444444444,0.24,1
7008,1566,1,1,46,10,1,46,10,1,takuwan_maki,0,1,11,3.33025404157044,1.03333333333333,0.24,2
7009,1566,1,1,46,10,1,46,10,1,sasami,1,1,10,2.8,1.0,0.04,4
7010,3723,0,1,12,3,0,12,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,0
7011,3723,0,1,12,3,0,12,3,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,2
7012,3723,0,1,12,3,0,12,3,0,samon,1,0,1,1.2711234911792,1.5117739898989901,0.64,4
7013,3723,0,1,12,3,0,12,3,0,chu_toro,1,0,1,0.795193312434692,3.16756854256854,0.56,4
7014,3723,0,1,12,3,0,12,3,0,torigai,1,0,4,2.53507728894174,2.125,0.48,0
7015,3723,0,1,12,3,0,12,3,0,tekka_maki,0,0,1,2.24713375796178,1.5798368298368302,0.44,4
7016,3723,0,1,12,3,0,12,3,0,kappa_maki,0,1,11,3.73054755043228,1.02,0.4,1
7017,3723,0,1,12,3,0,12,3,0,engawa,1,0,2,2.202,2.00865800865801,0.28,3
7018,3723,0,1,12,3,0,12,3,0,sanma,1,0,0,1.8051948051948101,1.5111111111111102,0.12,3
7019,3723,0,1,12,3,0,12,3,0,namako,1,0,8,1.9367088607594904,1.5,0.04,0
7020,9758,1,4,26,6,1,16,3,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,3
7021,9758,1,4,26,6,1,16,3,0,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,3
7022,9758,1,4,26,6,1,16,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7023,9758,1,4,26,6,1,16,3,0,amaebi,1,0,6,1.91398713826367,1.92497341839447,0.76,4
7024,9758,1,4,26,6,1,16,3,0,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,4
7025,9758,1,4,26,6,1,16,3,0,shako,1,0,6,2.57185039370079,1.8565656565656599,0.6,2
7026,9758,1,4,26,6,1,16,3,0,engawa,1,0,2,2.202,2.00865800865801,0.28,3
7027,9758,1,4,26,6,1,16,3,0,botanebi,1,0,6,1.9871794871794901,3.0474747474747503,0.24,4
7028,9758,1,4,26,6,1,16,3,0,gyusashi,1,1,10,1.14553990610329,2.0363636363636397,0.12,1
7029,9758,1,4,26,6,1,16,3,0,buri,1,0,0,0.9624060150375942,1.625,0.08,4
7030,9574,1,1,13,3,0,14,3,0,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,4
7031,9574,1,1,13,3,0,14,3,0,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,4
7032,9574,1,1,13,3,0,14,3,0,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,4
7033,9574,1,1,13,3,0,14,3,0,saba,1,0,0,1.9163223140495904,1.48290043290043,0.56,4
7034,9574,1,1,13,3,0,14,3,0,aji,1,0,0,2.32380952380952,2.08131313131313,0.56,4
7035,9574,1,1,13,3,0,14,3,0,mirugai,1,0,4,2.39055793991416,2.4791666666666696,0.4,4
7036,9574,1,1,13,3,0,14,3,0,hokkigai,1,0,4,2.56966490299824,2.29356060606061,0.32,4
7037,9574,1,1,13,3,0,14,3,0,sayori,1,0,0,2.80132450331126,1.81944444444444,0.24,4
7038,9574,1,1,13,3,0,14,3,0,botanebi,1,0,6,1.9871794871794901,3.0474747474747503,0.24,4
7039,9574,1,1,13,3,0,14,3,0,shirauo,1,0,2,3.08256880733945,1.33333333333333,0.12,4
7040,7157,0,2,11,3,0,11,3,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
7041,7157,0,2,11,3,0,11,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7042,7157,0,2,11,3,0,11,3,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,4
7043,7157,0,2,11,3,0,11,3,0,toro,1,0,1,0.551854655563967,4.48545454545455,0.8,4
7044,7157,0,2,11,3,0,11,3,0,iwashi,1,0,0,2.11328125,1.34090909090909,0.32,4
7045,7157,0,2,11,3,0,11,3,0,botanebi,1,0,6,1.9871794871794901,3.0474747474747503,0.24,4
7046,7157,0,2,11,3,0,11,3,0,inari,1,1,11,1.5838323353293402,1.0,0.2,2
7047,7157,0,2,11,3,0,11,3,0,tarabagani,1,0,6,2.68032786885246,3.41515151515152,0.2,2
7048,7157,0,2,11,3,0,11,3,0,hamaguri,1,0,4,2.2930232558139503,2.0,0.12,2
7049,7157,0,2,11,3,0,11,3,0,sarada_maki,0,1,11,2.0914634146341498,1.0,0.08,4
7050,4401,0,3,13,3,0,13,3,0,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,0
7051,4401,0,3,13,3,0,13,3,0,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,4
7052,4401,0,3,13,3,0,13,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7053,4401,0,3,13,3,0,13,3,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,3
7054,4401,0,3,13,3,0,13,3,0,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,0
7055,4401,0,3,13,3,0,13,3,0,kazunoko,1,0,7,2.68181818181818,2.37676767676768,0.6,3
7056,4401,0,3,13,3,0,13,3,0,shako,1,0,6,2.57185039370079,1.8565656565656599,0.6,0
7057,4401,0,3,13,3,0,13,3,0,mirugai,1,0,4,2.39055793991416,2.4791666666666696,0.4,0
7058,4401,0,3,13,3,0,13,3,0,geso,1,0,5,2.33189655172414,1.0181818181818199,0.4,4
7059,4401,0,3,13,3,0,13,3,0,tarako,1,0,7,1.87887323943662,1.16,0.2,2
7060,3857,0,2,13,3,0,11,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7061,3857,0,2,13,3,0,11,3,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,3
7062,3857,0,2,13,3,0,11,3,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,3
7063,3857,0,2,13,3,0,11,3,0,saba,1,0,0,1.9163223140495904,1.48290043290043,0.56,4
7064,3857,0,2,13,3,0,11,3,0,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,4
7065,3857,0,2,13,3,0,11,3,0,unagi,1,0,3,0.5442739079102721,2.23724747474747,0.48,4
7066,3857,0,2,13,3,0,11,3,0,hokkigai,1,0,4,2.56966490299824,2.29356060606061,0.32,3
7067,3857,0,2,13,3,0,11,3,0,kanimiso,1,0,8,0.910091743119266,1.8333333333333304,0.32,4
7068,3857,0,2,13,3,0,11,3,0,tarabagani,1,0,6,2.68032786885246,3.41515151515152,0.2,4
7069,3857,0,2,13,3,0,11,3,0,ume_maki,0,1,11,3.29787234042553,1.0,0.08,4
7070,5333,0,2,34,7,1,26,6,1,anago,1,0,3,0.9263843648208472,1.9924586776859496,0.88,4
7071,5333,0,2,34,7,1,26,6,1,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,4
7072,5333,0,2,34,7,1,26,6,1,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,1
7073,5333,0,2,34,7,1,26,6,1,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,4
7074,5333,0,2,34,7,1,26,6,1,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,2
7075,5333,0,2,34,7,1,26,6,1,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,4
7076,5333,0,2,34,7,1,26,6,1,kani,1,0,6,2.82373271889401,2.03787878787879,0.52,2
7077,5333,0,2,34,7,1,26,6,1,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,2
7078,5333,0,2,34,7,1,26,6,1,ika_nattou,1,0,5,1.58108108108108,1.09090909090909,0.08,0
7079,5333,0,2,34,7,1,26,6,1,kurumaebi,1,0,6,2.4248366013071903,3.2,0.08,4
7080,1918,1,1,0,0,0,0,0,0,ika,1,0,5,2.68840082361016,1.51515151515152,0.92,3
7081,1918,1,1,0,0,0,0,0,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7082,1918,1,1,0,0,0,0,0,0,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,2
7083,1918,1,1,0,0,0,0,0,0,akagai,1,0,4,2.5167504187604703,3.3324494949494903,0.72,3
7084,1918,1,1,0,0,0,0,0,0,samon,1,0,1,1.2711234911792,1.5117739898989901,0.64,3
7085,1918,1,1,0,0,0,0,0,0,kohada,1,0,0,2.7024504084014,1.05244755244755,0.52,4
7086,1918,1,1,0,0,0,0,0,0,unagi,1,0,3,0.5442739079102721,2.23724747474747,0.48,4
7087,1918,1,1,0,0,0,0,0,0,shimaaji,1,0,0,2.22857142857143,2.68831168831169,0.28,3
7088,1918,1,1,0,0,0,0,0,0,hamo,1,0,2,2.5678391959798996,1.5,0.12,2
7089,1918,1,1,0,0,0,0,0,0,fugu,1,0,2,3.1290322580645196,2.3333333333333304,0.08,2
7090,10127,1,2,17,4,0,13,3,0,ika,1,0,5,2.68840082361016,1.51515151515152,0.92,4
7091,10127,1,2,17,4,0,13,3,0,tako,1,0,5,3.0884588804422903,1.38433014354067,0.76,3
7092,10127,1,2,17,4,0,13,3,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,4
7093,10127,1,2,17,4,0,13,3,0,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,2
7094,10127,1,2,17,4,0,13,3,0,hamachi,1,0,0,1.25849731663685,1.6730587121212102,0.64,2
7095,10127,1,2,17,4,0,13,3,0,samon,1,0,1,1.2711234911792,1.5117739898989901,0.64,2
7096,10127,1,2,17,4,0,13,3,0,chu_toro,1,0,1,0.795193312434692,3.16756854256854,0.56,0
7097,10127,1,2,17,4,0,13,3,0,hirame,1,0,2,2.99361022364217,3.0691558441558398,0.56,3
7098,10127,1,2,17,4,0,13,3,0,takuwan_maki,0,1,11,3.33025404157044,1.03333333333333,0.24,4
7099,10127,1,2,17,4,0,13,3,0,tarako,1,0,7,1.87887323943662,1.16,0.2,4
7100,1101,0,1,14,3,0,14,3,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,4
7101,1101,0,1,14,3,0,14,3,0,tamago,1,1,9,2.3680709534368103,1.03246753246753,0.84,2
7102,1101,0,1,14,3,0,14,3,0,tai,1,0,2,2.99093157460841,2.2612440191387595,0.76,3
7103,1101,0,1,14,3,0,14,3,0,aji,1,0,0,2.32380952380952,2.08131313131313,0.56,3
7104,1101,0,1,14,3,0,14,3,0,geso,1,0,5,2.33189655172414,1.0181818181818199,0.4,3
7105,1101,0,1,14,3,0,14,3,0,katsuo,1,0,1,1.9079159935379602,1.4648148148148101,0.36,3
7106,1101,0,1,14,3,0,14,3,0,negi_toro,1,0,1,1.25563909774436,2.4729437229437203,0.28,4
7107,1101,0,1,14,3,0,14,3,0,ume_shiso_maki,0,1,11,3.3775216138328497,1.04,0.2,2
7108,1101,0,1,14,3,0,14,3,0,komochi_konbu,1,0,7,2.2442528735632203,2.1666666666666696,0.2,1
7109,1101,0,1,14,3,0,14,3,0,ishigakidai,1,0,2,2.6588235294117597,2.0,0.04,3
7110,8666,1,2,22,2,0,22,2,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,3
7111,8666,1,2,22,2,0,22,2,0,maguro,1,0,1,1.76955903271693,1.87472451790634,0.88,1
7112,8666,1,2,22,2,0,22,2,0,uni,1,0,8,0.81304347826087,3.28728191000918,0.88,0
7113,8666,1,2,22,2,0,22,2,0,ikura,1,0,7,1.26487252124646,2.69536271808999,0.88,0
7114,8666,1,2,22,2,0,22,2,0,hotategai,1,0,4,2.34541249036237,1.7721956406166899,0.76,1
7115,8666,1,2,22,2,0,22,2,0,samon,1,0,1,1.2711234911792,1.5117739898989901,0.64,1
7116,8666,1,2,22,2,0,22,2,0,kanpachi,1,0,0,1.58322580645161,2.4614325068870486,0.44,1
7117,8666,1,2,22,2,0,22,2,0,kappa_maki,0,1,11,3.73054755043228,1.02,0.4,3
7118,8666,1,2,22,2,0,22,2,0,iwashi,1,0,0,2.11328125,1.34090909090909,0.32,0
7119,8666,1,2,22,2,0,22,2,0,engawa,1,0,2,2.202,2.00865800865801,0.28,0
7120,6049,0,2,11,3,0,11,3,0,ebi,1,0,6,2.7289780077619703,1.8384199134199093,0.84,4
